Date,Rented Bike Count,Temperature(C)
07/07/2018,2235,23.4
07/07/2018,1921,22.6
07/07/2018,1416,21.7
08/07/2018,1208,20.7
08/07/2018,946,19.9
08/07/2018,648,19.3
08/07/2018,460,18.8
08/07/2018,277,18.4
08/07/2018,253,18.1
08/07/2018,267,17.8
08/07/2018,410,18.2
08/07/2018,684,19.1
08/07/2018,787,20.8
08/07/2018,867,22.5
08/07/2018,1053,23.8
08/07/2018,1237,25
08/07/2018,1442,26.1
08/07/2018,1517,27.1
08/07/2018,1693,27.6
08/07/2018,2070,27.9
08/07/2018,2266,27.4
08/07/2018,2351,26.7
08/07/2018,2272,26.3
08/07/2018,2348,25.7
08/07/2018,2055,25.3
08/07/2018,1717,25
08/07/2018,1252,24.6
09/07/2018,900,24.2
09/07/2018,554,23.7
09/07/2018,387,22.7
09/07/2018,285,21.9
09/07/2018,206,21.4
09/07/2018,301,21.1
09/07/2018,486,21
09/07/2018,451,20.9
09/07/2018,670,20.7
09/07/2018,575,21.1
09/07/2018,217,21.1
09/07/2018,186,20.6
09/07/2018,71,20.7
09/07/2018,99,20.3
09/07/2018,110,20.2
09/07/2018,59,20.3
09/07/2018,68,20.2
09/07/2018,104,20.3
09/07/2018,140,20.3
09/07/2018,68,20.4
09/07/2018,48,20.3
09/07/2018,95,20.3
09/07/2018,71,20.4
09/07/2018,40,20.4
10/07/2018,29,20.4
10/07/2018,39,20.4
10/07/2018,84,20.5
10/07/2018,136,20.6
10/07/2018,133,20.6
10/07/2018,174,20.6
10/07/2018,534,20.7
10/07/2018,1209,21.1
10/07/2018,2017,21.7
10/07/2018,1061,22.3
10/07/2018,768,22.6
10/07/2018,909,23.2
10/07/2018,1035,24.1
10/07/2018,1074,25.2
10/07/2018,1142,25.5
10/07/2018,1169,25.7
10/07/2018,1462,26.3
10/07/2018,1603,26.5
10/07/2018,1665,26.2
10/07/2018,794,25.7
10/07/2018,908,25.3
10/07/2018,1352,25.1
10/07/2018,971,25
10/07/2018,373,24.9
11/07/2018,240,24.6
11/07/2018,240,24.6
11/07/2018,236,24.5
11/07/2018,157,24.5
11/07/2018,71,24.5
11/07/2018,76,24.5
11/07/2018,187,24.5
11/07/2018,303,24.6
11/07/2018,827,25.1
11/07/2018,634,25.6
11/07/2018,581,26.3
11/07/2018,792,27.2
11/07/2018,964,28.1
11/07/2018,991,28.7
11/07/2018,1052,29.2
11/07/2018,1106,29.4
11/07/2018,1344,28.7
11/07/2018,1923,28.7
11/07/2018,2931,28.4
11/07/2018,2328,28.2
11/07/2018,2048,27.7
11/07/2018,1936,27.3
11/07/2018,1870,27.1
11/07/2018,1298,26.9
12/07/2018,938,26.7
12/07/2018,787,26.6
12/07/2018,517,26.3
12/07/2018,322,26.2
12/07/2018,159,26.1
12/07/2018,231,25.9
12/07/2018,593,25.6
12/07/2018,1279,25.9
12/07/2018,1811,26.3
12/07/2018,982,26.5
12/07/2018,746,26.7
12/07/2018,805,27.4
12/07/2018,991,27.4
12/07/2018,959,27.7
12/07/2018,976,27.8
12/07/2018,1163,28
12/07/2018,1296,28.1
12/07/2018,1915,27.9
12/07/2018,3016,27.5
12/07/2018,2313,27.4
12/07/2018,2214,26.9
12/07/2018,2115,26.3
12/07/2018,1945,25.9
12/07/2018,1355,25.5
13/07/2018,1006,25.1
13/07/2018,760,24.8
13/07/2018,600,24.9
13/07/2018,377,24.9
13/07/2018,241,24.8
13/07/2018,301,24.8
13/07/2018,665,24.8
13/07/2018,1321,25
13/07/2018,2114,25.5
13/07/2018,1240,26.6
13/07/2018,836,27.4
13/07/2018,887,27.5
13/07/2018,1013,28.3
13/07/2018,1046,28.9
13/07/2018,999,29.5
13/07/2018,1094,30.2
13/07/2018,1291,30
13/07/2018,1782,30.1
13/07/2018,2884,30.8
13/07/2018,2320,29.8
13/07/2018,2069,28.2
13/07/2018,1924,27.2
13/07/2018,1879,26.7
13/07/2018,1439,26.2
14/07/2018,1169,25.7
14/07/2018,1062,25.4
14/07/2018,783,25.3
14/07/2018,545,25.2
14/07/2018,307,25.1
14/07/2018,266,24.8
14/07/2018,356,24.6
14/07/2018,537,24.9
14/07/2018,787,26.1
14/07/2018,909,27
14/07/2018,910,27.8
14/07/2018,945,29
14/07/2018,1039,30.2
14/07/2018,1078,30.7
14/07/2018,1038,30.7
14/07/2018,1058,31.1
14/07/2018,1177,31.7
14/07/2018,1433,31.5
14/07/2018,1624,31.1
14/07/2018,1797,30.4
14/07/2018,2023,29.2
14/07/2018,2011,28.2
14/07/2018,1682,27.6
14/07/2018,1278,26.6
15/07/2018,1143,26
15/07/2018,868,25.5
15/07/2018,632,25.1
15/07/2018,443,24.8
15/07/2018,278,24.6
15/07/2018,223,24.5
15/07/2018,292,24.8
15/07/2018,402,25.2
15/07/2018,613,26.2
15/07/2018,715,27
15/07/2018,701,28.5
15/07/2018,712,28.7
15/07/2018,803,30.1
15/07/2018,810,31.4
15/07/2018,822,32.4
15/07/2018,946,32.9
15/07/2018,1125,32.8
15/07/2018,1247,32.7
15/07/2018,1466,32.2
15/07/2018,1847,31.2
15/07/2018,2058,29.2
15/07/2018,1924,28.1
15/07/2018,1607,27.5
15/07/2018,1113,27
16/07/2018,732,26.5
16/07/2018,498,25.9
16/07/2018,469,25.4
16/07/2018,276,25.1
16/07/2018,211,24.6
16/07/2018,324,24.3
16/07/2018,703,24
16/07/2018,1344,24.5
16/07/2018,1935,26.4
16/07/2018,1014,28
16/07/2018,678,29.8
16/07/2018,688,31.5
16/07/2018,719,32.4
16/07/2018,727,33
16/07/2018,691,33.7
16/07/2018,745,33.4
16/07/2018,818,33.3
16/07/2018,1425,33
16/07/2018,2636,32.3
16/07/2018,2368,31.2
16/07/2018,2362,29.3
16/07/2018,2241,28
16/07/2018,1934,27.2
16/07/2018,1285,26.6
17/07/2018,1003,26.4
17/07/2018,692,25.8
17/07/2018,497,25.3
17/07/2018,372,24.8
17/07/2018,222,24.4
17/07/2018,372,24.1
17/07/2018,713,24
17/07/2018,1356,24.4
17/07/2018,1955,25.8
17/07/2018,1031,27.5
17/07/2018,719,29.2
17/07/2018,797,30.4
17/07/2018,803,30.8
17/07/2018,763,31.1
17/07/2018,786,31.8
17/07/2018,878,31.9
17/07/2018,1062,32
17/07/2018,1591,31.8
17/07/2018,2770,31.3
17/07/2018,2326,30.6
17/07/2018,2174,28.9
17/07/2018,2273,27.9
17/07/2018,1940,27.2
17/07/2018,1340,26.6
18/07/2018,1002,26.2
18/07/2018,741,25.7
18/07/2018,526,25.2
18/07/2018,381,24.7
18/07/2018,266,24.3
18/07/2018,327,23.9
18/07/2018,695,23.7
18/07/2018,1308,24.2
18/07/2018,1944,25.8
18/07/2018,982,27.2
18/07/2018,722,28.9
18/07/2018,701,30.2
18/07/2018,780,31.2
18/07/2018,778,32.1
18/07/2018,762,32.7
18/07/2018,776,32.9
18/07/2018,912,33.1
18/07/2018,1596,32.6
18/07/2018,2692,32
18/07/2018,2281,30.6
18/07/2018,2202,28.8
18/07/2018,2188,28
18/07/2018,1980,27.2
18/07/2018,1354,26.4
19/07/2018,1068,25.9
19/07/2018,824,25.4
19/07/2018,591,24.8
19/07/2018,393,24.4
19/07/2018,231,24
19/07/2018,329,23.6
19/07/2018,672,23.3
19/07/2018,1315,23.6
19/07/2018,1993,25.5
19/07/2018,985,27.6
19/07/2018,695,29.4
19/07/2018,687,30.7
19/07/2018,828,31.7
19/07/2018,798,32.6
19/07/2018,722,33.1
19/07/2018,827,33.7
19/07/2018,1017,33.7
19/07/2018,1536,34
19/07/2018,2640,33
19/07/2018,2245,31.6
19/07/2018,2114,29.8
19/07/2018,2122,28.8
19/07/2018,1870,28
19/07/2018,1318,27.2
20/07/2018,1041,26.7
20/07/2018,773,26.1
20/07/2018,557,25.7
20/07/2018,428,25.4
20/07/2018,267,25.1
20/07/2018,327,24.9
20/07/2018,672,24.6
20/07/2018,1251,25.2
20/07/2018,1896,26.6
20/07/2018,1029,28.4
20/07/2018,641,29.8
20/07/2018,791,31.6
20/07/2018,822,32.6
20/07/2018,805,32.4
20/07/2018,741,33.4
20/07/2018,794,34.1
20/07/2018,928,34.3
20/07/2018,1468,34.3
20/07/2018,2419,33.9
20/07/2018,2084,32.9
20/07/2018,1888,30.9
20/07/2018,1869,29.8
20/07/2018,1782,28.8
20/07/2018,1426,28.2
21/07/2018,1132,27.5
21/07/2018,945,27
21/07/2018,684,26.4
21/07/2018,477,26.1
21/07/2018,347,25.6
21/07/2018,292,25
21/07/2018,381,24.9
21/07/2018,491,25.3
21/07/2018,720,27.4
21/07/2018,729,29.6
21/07/2018,699,31.4
21/07/2018,676,32.9
21/07/2018,735,34.2
21/07/2018,727,35.2
21/07/2018,682,36.3
21/07/2018,785,36.5
21/07/2018,883,36.8
21/07/2018,1011,36.3
21/07/2018,1202,35
21/07/2018,1423,33.4
21/07/2018,1655,31.5
21/07/2018,1731,30.2
21/07/2018,1588,29.4
21/07/2018,1288,28.8
22/07/2018,1088,28.1
22/07/2018,772,27.3
22/07/2018,587,26.8
22/07/2018,438,26.3
22/07/2018,270,25.9
22/07/2018,256,25.5
22/07/2018,286,25.3
22/07/2018,360,25.8
22/07/2018,477,27.9
22/07/2018,526,30.5
22/07/2018,522,32.2
22/07/2018,499,33.8
22/07/2018,560,35.5
22/07/2018,569,36.7
22/07/2018,565,37.4
22/07/2018,632,37.5
22/07/2018,771,37.8
22/07/2018,965,37.6
22/07/2018,1212,36.3
22/07/2018,1478,34.5
22/07/2018,1688,33.3
22/07/2018,1666,32.3
22/07/2018,1346,31.7
22/07/2018,1030,31.2
23/07/2018,792,30.6
23/07/2018,542,30
23/07/2018,382,29.7
23/07/2018,238,29.6
23/07/2018,174,29.3
23/07/2018,310,29.3
23/07/2018,652,29.2
23/07/2018,1241,29.3
23/07/2018,1889,30
23/07/2018,985,31
23/07/2018,636,31.8
23/07/2018,611,32.7
23/07/2018,655,34.1
23/07/2018,688,33.8
23/07/2018,670,34.3
23/07/2018,739,35.4
23/07/2018,960,34.8
23/07/2018,1310,34.8
23/07/2018,2405,33.9
23/07/2018,2112,32.6
23/07/2018,2051,31.5
23/07/2018,1994,30.8
23/07/2018,1697,30.3
23/07/2018,1157,30
24/07/2018,874,29.6
24/07/2018,715,29.1
24/07/2018,487,28.6
24/07/2018,332,28.2
24/07/2018,218,27.8
24/07/2018,306,27.5
24/07/2018,673,27.2
24/07/2018,1213,27.8
24/07/2018,1820,29.9
24/07/2018,926,31.7
24/07/2018,610,32.4
24/07/2018,620,33.9
24/07/2018,671,34.5
24/07/2018,688,36.4
24/07/2018,649,35.8
24/07/2018,735,35.8
24/07/2018,834,34.9
24/07/2018,1297,34.9
24/07/2018,2300,34.9
24/07/2018,1968,33.1
24/07/2018,1834,31.1
24/07/2018,1899,30.2
24/07/2018,1773,29.8
24/07/2018,1193,29.3
25/07/2018,939,28.9
25/07/2018,726,28.7
25/07/2018,499,28.8
25/07/2018,327,28.9
25/07/2018,212,28.5
25/07/2018,299,28.3
25/07/2018,657,28.1
25/07/2018,1171,28.3
25/07/2018,1893,28.7
25/07/2018,995,29.4
25/07/2018,696,30.7
25/07/2018,749,30.7
25/07/2018,791,31.1
25/07/2018,783,32.3
25/07/2018,754,33
25/07/2018,781,34
25/07/2018,977,34.1
25/07/2018,1412,33.2
25/07/2018,2416,32.2
25/07/2018,2039,31.7
25/07/2018,1935,30.9
25/07/2018,1811,29.7
25/07/2018,1767,28.8
25/07/2018,1289,28
26/07/2018,939,27.7
26/07/2018,718,27.6
26/07/2018,498,27.6
26/07/2018,355,27.7
26/07/2018,252,27.7
26/07/2018,306,27.4
26/07/2018,602,27.4
26/07/2018,1175,27.7
26/07/2018,1823,28.3
26/07/2018,966,29.1
26/07/2018,644,29.5
26/07/2018,614,30.2
26/07/2018,600,32
26/07/2018,628,32.4
26/07/2018,706,33
26/07/2018,774,33.1
26/07/2018,920,33.5
26/07/2018,1394,33.1
26/07/2018,2367,33.2
26/07/2018,1994,32.3
26/07/2018,1790,31
26/07/2018,1868,30
26/07/2018,1709,29.4
26/07/2018,1273,29
27/07/2018,909,28.6
27/07/2018,747,28.3
27/07/2018,537,27.8
27/07/2018,371,27.6
27/07/2018,218,27.3
27/07/2018,295,27.2
27/07/2018,647,27.2
27/07/2018,1111,27.6
27/07/2018,1763,28.5
27/07/2018,934,29.9
27/07/2018,639,31.2
27/07/2018,619,32.7
27/07/2018,714,33.7
27/07/2018,653,35.3
27/07/2018,507,34.1
27/07/2018,776,35.3
27/07/2018,905,35
27/07/2018,1289,34.7
27/07/2018,2183,33.7
27/07/2018,1657,32
27/07/2018,1565,30.7
27/07/2018,1547,30.3
27/07/2018,1507,29.9
27/07/2018,1182,29.7
28/07/2018,992,29.4
28/07/2018,875,29.1
28/07/2018,656,28.8
28/07/2018,461,28.5
28/07/2018,340,28.3
28/07/2018,248,28.1
28/07/2018,313,28
28/07/2018,428,28.4
28/07/2018,606,29.6
28/07/2018,671,30.6
28/07/2018,654,32
28/07/2018,592,32.8
28/07/2018,632,33.6
28/07/2018,741,34.2
28/07/2018,314,34.4
28/07/2018,468,28.9
28/07/2018,706,28.6
28/07/2018,863,28.2
28/07/2018,843,29
28/07/2018,974,29.3
28/07/2018,1095,29.2
28/07/2018,1211,29.1
28/07/2018,1158,29
28/07/2018,1039,28.6
29/07/2018,921,28.4
29/07/2018,636,28
29/07/2018,511,27.7
29/07/2018,403,27.4
29/07/2018,245,27
29/07/2018,199,26.7
29/07/2018,266,26.4
29/07/2018,345,26.9
29/07/2018,456,28.6
29/07/2018,519,30.6
29/07/2018,473,32.4
29/07/2018,476,33.6
29/07/2018,644,33.8
29/07/2018,622,34.4
29/07/2018,630,35.4
29/07/2018,713,35.9
29/07/2018,760,36
29/07/2018,895,36.3
29/07/2018,1141,35.8
29/07/2018,1486,34.4
29/07/2018,1697,32.3
29/07/2018,1638,31.1
29/07/2018,1406,30.4
29/07/2018,1108,29.9
30/07/2018,810,29.2
30/07/2018,575,28.5
30/07/2018,363,28
30/07/2018,253,27.4
30/07/2018,209,26.7
30/07/2018,273,26.4
30/07/2018,668,26.2
30/07/2018,1130,26.8
30/07/2018,1646,28.8
30/07/2018,866,30.5
30/07/2018,609,32
30/07/2018,623,33.2
30/07/2018,663,33.6
30/07/2018,688,34.7
30/07/2018,645,35.3
30/07/2018,666,35.5
30/07/2018,845,36.4
30/07/2018,1224,35.4
30/07/2018,2347,36.5
30/07/2018,2016,35.2
30/07/2018,1947,33.9
30/07/2018,1875,33.1
30/07/2018,1552,32.5
30/07/2018,1202,31.7
31/07/2018,901,31
31/07/2018,695,30.2
31/07/2018,476,29.8
31/07/2018,334,29.3
31/07/2018,244,28.8
31/07/2018,284,28.3
31/07/2018,584,27.9
31/07/2018,1091,27.9
31/07/2018,1665,29.3
31/07/2018,860,30.9
31/07/2018,582,32.7
31/07/2018,583,34.1
31/07/2018,626,35.2
31/07/2018,623,36.1
31/07/2018,579,36.4
31/07/2018,665,37.8
31/07/2018,763,37
31/07/2018,1184,38
31/07/2018,2092,36.2
31/07/2018,1865,34.9
31/07/2018,1772,33.5
31/07/2018,1719,32.7
31/07/2018,1613,31.6
31/07/2018,1097,31
01/08/2018,875,30.5
01/08/2018,724,29.9
01/08/2018,501,29.5
01/08/2018,362,29.1
01/08/2018,250,28.5
01/08/2018,315,28.3
01/08/2018,622,27.8
01/08/2018,1061,28.2
01/08/2018,1550,30.3
01/08/2018,853,32.4
01/08/2018,540,34.3
01/08/2018,521,35.8
01/08/2018,569,36.8
01/08/2018,533,37.9
01/08/2018,475,38.7
01/08/2018,531,39.3
01/08/2018,561,39.4
01/08/2018,1033,39
01/08/2018,1929,37.8
01/08/2018,1553,36.1
01/08/2018,1441,34.5
01/08/2018,1500,33.3
01/08/2018,1367,32.6
01/08/2018,1046,32.3
02/08/2018,850,31.9
02/08/2018,647,31.5
02/08/2018,459,31.5
02/08/2018,295,31.1
02/08/2018,215,31.1
02/08/2018,265,30.7
02/08/2018,578,30.4
02/08/2018,1006,30.5
02/08/2018,1579,31.6
02/08/2018,813,32.9
02/08/2018,549,34.4
02/08/2018,547,35.3
02/08/2018,562,36.6
02/08/2018,550,36.7
02/08/2018,535,37.3
02/08/2018,605,36.6
02/08/2018,676,37.9
02/08/2018,1066,37.4
02/08/2018,1881,36.7
02/08/2018,1605,35.2
02/08/2018,1480,33.9
02/08/2018,1535,33.3
02/08/2018,1375,32.9
02/08/2018,1020,32.4
03/08/2018,763,32.1
03/08/2018,675,31.7
03/08/2018,443,31.5
03/08/2018,327,31.2
03/08/2018,236,31
03/08/2018,266,30.5
03/08/2018,544,30.5
03/08/2018,937,30.8
03/08/2018,1471,31.8
03/08/2018,784,33
03/08/2018,530,34.3
03/08/2018,575,35.7
03/08/2018,585,36.8
03/08/2018,585,36.8
03/08/2018,575,37.4
03/08/2018,600,37.4
03/08/2018,763,36.7
03/08/2018,1105,35.8
03/08/2018,1920,34.4
03/08/2018,1558,33.5
03/08/2018,1517,32.2
03/08/2018,1511,31.2
03/08/2018,1421,30.6
03/08/2018,1103,30.2
04/08/2018,953,30
04/08/2018,872,29.9
04/08/2018,594,29.9
04/08/2018,435,29.7
04/08/2018,304,29.5
04/08/2018,234,29.2
04/08/2018,289,29.1
04/08/2018,405,29.4
04/08/2018,568,30.2
04/08/2018,598,31.3
04/08/2018,569,32.3
04/08/2018,655,33.4
04/08/2018,640,33.2
04/08/2018,703,33.6
04/08/2018,676,33.1
04/08/2018,690,34.7
04/08/2018,700,34.5
04/08/2018,901,34.3
04/08/2018,1044,33.2
04/08/2018,1277,32
04/08/2018,1387,30.2
04/08/2018,1377,29.2
04/08/2018,1337,28.6
04/08/2018,1155,28.2
05/08/2018,983,28
05/08/2018,758,27.7
05/08/2018,509,27.5
05/08/2018,401,27.3
05/08/2018,253,27.3
05/08/2018,188,27.3
05/08/2018,222,27.3
05/08/2018,223,27.5
05/08/2018,309,27.5
05/08/2018,422,29.1
05/08/2018,461,29.5
05/08/2018,499,31.2
05/08/2018,565,32.5
05/08/2018,600,33
05/08/2018,639,33.3
05/08/2018,712,33.7
05/08/2018,818,33.6
05/08/2018,978,32.8
05/08/2018,1247,31.8
05/08/2018,1411,30.9
05/08/2018,1524,30
05/08/2018,1465,29.3
05/08/2018,1286,29.1
05/08/2018,942,28.8
06/08/2018,707,28.7
06/08/2018,455,28.7
06/08/2018,309,28.6
06/08/2018,219,28.6
06/08/2018,162,28.4
06/08/2018,258,28.3
06/08/2018,546,28.3
06/08/2018,699,28.5
06/08/2018,797,28.7
06/08/2018,614,28.4
06/08/2018,533,29.8
06/08/2018,569,31.3
06/08/2018,613,33.2
06/08/2018,666,34.3
06/08/2018,571,34
06/08/2018,646,33.6
06/08/2018,752,34.6
06/08/2018,1063,35
06/08/2018,1956,32.8
06/08/2018,1548,32.2
06/08/2018,1537,31.3
06/08/2018,1611,30.6
06/08/2018,1371,30.1
06/08/2018,969,29.4
07/08/2018,842,28.8
07/08/2018,619,28.2
07/08/2018,443,27.9
07/08/2018,278,27.6
07/08/2018,201,27.3
07/08/2018,273,27.1
07/08/2018,634,26.8
07/08/2018,1059,27
07/08/2018,1695,28.5
07/08/2018,961,29.3
07/08/2018,635,30.1
07/08/2018,657,31.4
07/08/2018,770,31.9
07/08/2018,662,33
07/08/2018,658,34
07/08/2018,698,34.3
07/08/2018,855,35.4
07/08/2018,1232,35.6
07/08/2018,2274,34.6
07/08/2018,1898,32.9
07/08/2018,1836,31.1
07/08/2018,1826,30.3
07/08/2018,1664,29.8
07/08/2018,1136,29.5
08/08/2018,853,29.1
08/08/2018,700,28.5
08/08/2018,489,28.3
08/08/2018,322,28.3
08/08/2018,183,28
08/08/2018,260,27.9
08/08/2018,614,27.6
08/08/2018,1079,28.2
08/08/2018,1693,28.6
08/08/2018,920,30.2
08/08/2018,657,31.6
08/08/2018,624,32.7
08/08/2018,629,34.1
08/08/2018,673,34.4
08/08/2018,670,33.6
08/08/2018,687,34.5
08/08/2018,839,35.1
08/08/2018,1266,35
08/08/2018,2326,34.5
08/08/2018,1983,32.6
08/08/2018,1822,31
08/08/2018,1783,29.7
08/08/2018,1628,29.5
08/08/2018,1180,29.1
09/08/2018,929,28.9
09/08/2018,733,28.8
09/08/2018,466,28.5
09/08/2018,334,28.3
09/08/2018,189,28.1
09/08/2018,292,27.8
09/08/2018,619,27.7
09/08/2018,1088,27.9
09/08/2018,1731,28.6
09/08/2018,977,29.4
09/08/2018,649,30.4
09/08/2018,659,30.8
09/08/2018,484,31.1
09/08/2018,628,29.7
09/08/2018,561,30.8
09/08/2018,644,31.2
09/08/2018,559,31.6
09/08/2018,740,28.8
09/08/2018,1850,28.1
09/08/2018,1698,28.2
09/08/2018,1591,27.9
09/08/2018,1654,27.8
09/08/2018,1494,27.5
09/08/2018,1075,27.3
10/08/2018,903,27.1
10/08/2018,708,26.9
10/08/2018,484,26.9
10/08/2018,346,26.7
10/08/2018,214,26.3
10/08/2018,283,26.1
10/08/2018,645,25.7
10/08/2018,1027,26
10/08/2018,1728,27.2
10/08/2018,892,29
10/08/2018,683,30.5
10/08/2018,697,31.9
10/08/2018,721,33.4
10/08/2018,696,34.2
10/08/2018,658,35.1
10/08/2018,725,34.8
10/08/2018,853,36.4
10/08/2018,1293,36.3
10/08/2018,2289,35.2
10/08/2018,1903,33.4
10/08/2018,1702,32.2
10/08/2018,1641,31.3
10/08/2018,1544,30.9
10/08/2018,1198,30.4
11/08/2018,1022,29.8
11/08/2018,881,29
11/08/2018,691,28.5
11/08/2018,441,27.9
11/08/2018,266,27.4
11/08/2018,263,26.9
11/08/2018,355,26.5
11/08/2018,425,26.7
11/08/2018,647,28
11/08/2018,672,29.7
11/08/2018,643,31.3
11/08/2018,766,31.5
11/08/2018,759,33.2
11/08/2018,830,34.1
11/08/2018,733,34.5
11/08/2018,694,35
11/08/2018,826,35.6
11/08/2018,1006,35.8
11/08/2018,1274,34.4
11/08/2018,1482,33.8
11/08/2018,1469,32.8
11/08/2018,1437,31.6
11/08/2018,1351,31.3
11/08/2018,1076,30.7
12/08/2018,997,29.9
12/08/2018,703,29.4
12/08/2018,554,29
12/08/2018,387,28.5
12/08/2018,260,28.1
12/08/2018,196,27.7
12/08/2018,261,27.2
12/08/2018,316,27.4
12/08/2018,520,28.6
12/08/2018,568,29.7
12/08/2018,483,31.6
12/08/2018,526,32.8
12/08/2018,670,33.8
12/08/2018,704,34
12/08/2018,697,35
12/08/2018,820,34.9
12/08/2018,959,34.1
12/08/2018,1156,33.7
12/08/2018,1225,33.4
12/08/2018,1117,32
12/08/2018,1208,29.4
12/08/2018,1337,28.9
12/08/2018,1127,28.8
12/08/2018,707,28.7
13/08/2018,409,28.4
13/08/2018,231,28.2
13/08/2018,212,28.1
13/08/2018,196,27.7
13/08/2018,151,27.1
13/08/2018,230,26.8
13/08/2018,594,26.7
13/08/2018,1065,27
13/08/2018,1657,28
13/08/2018,903,29.4
13/08/2018,639,30.6
13/08/2018,677,31.7
13/08/2018,724,33.4
13/08/2018,698,33
13/08/2018,651,33.6
13/08/2018,709,34
13/08/2018,901,33.5
13/08/2018,1358,33.2
13/08/2018,2367,33.1
13/08/2018,2036,32.1
13/08/2018,1847,31
13/08/2018,1851,30.4
13/08/2018,1635,29.9
13/08/2018,1086,29.6
14/08/2018,872,29.3
14/08/2018,681,28.9
14/08/2018,467,28.6
14/08/2018,345,28.4
14/08/2018,209,28.1
14/08/2018,254,27.9
14/08/2018,643,27.8
14/08/2018,1097,27.9
14/08/2018,1708,29.3
14/08/2018,944,31
14/08/2018,615,31.7
14/08/2018,636,32.4
14/08/2018,699,33.9
14/08/2018,695,35.7
14/08/2018,627,36.2
14/08/2018,700,37.2
14/08/2018,920,36.3
14/08/2018,1306,34.7
14/08/2018,2305,33.7
14/08/2018,1972,32.7
14/08/2018,1705,31.8
14/08/2018,1684,31.3
14/08/2018,1587,30.9
14/08/2018,1165,30.3
15/08/2018,1034,30
15/08/2018,850,29.6
15/08/2018,676,29.5
15/08/2018,474,29.1
15/08/2018,310,28.8
15/08/2018,227,28.6
15/08/2018,346,28.4
15/08/2018,429,28.6
15/08/2018,553,29.9
15/08/2018,563,32
15/08/2018,547,33.5
15/08/2018,586,35.4
15/08/2018,563,36.5
15/08/2018,591,36.9
15/08/2018,627,37.2
15/08/2018,761,37.4
15/08/2018,877,36.6
15/08/2018,960,33.6
15/08/2018,925,32.8
15/08/2018,1301,28.7
15/08/2018,1500,28.4
15/08/2018,1507,28.6
15/08/2018,1350,28.6
15/08/2018,1008,28.5
16/08/2018,808,28.4
16/08/2018,535,28.2
16/08/2018,381,28.1
16/08/2018,252,27.9
16/08/2018,173,27.8
16/08/2018,263,28
16/08/2018,631,27.5
16/08/2018,1105,27.6
16/08/2018,1660,28.2
16/08/2018,876,30.6
16/08/2018,612,31.9
16/08/2018,672,33.5
16/08/2018,668,34.5
16/08/2018,652,35.1
16/08/2018,638,35.3
16/08/2018,720,35
16/08/2018,902,34.5
16/08/2018,1384,33.8
16/08/2018,2481,32.4
16/08/2018,2286,29.8
16/08/2018,2114,27.9
16/08/2018,2127,26.8
16/08/2018,1943,25.9
16/08/2018,1446,25
17/08/2018,1109,24.1
17/08/2018,842,23.4
17/08/2018,572,22.8
17/08/2018,375,22.4
17/08/2018,276,22.1
17/08/2018,304,21.8
17/08/2018,719,21.8
17/08/2018,1271,22
17/08/2018,1918,23.5
17/08/2018,1069,25.5
17/08/2018,717,27
17/08/2018,844,28.8
17/08/2018,904,30.3
17/08/2018,820,31.3
17/08/2018,791,32.7
17/08/2018,970,33.5
17/08/2018,1112,33.7
17/08/2018,1666,33.1
17/08/2018,2797,32.5
17/08/2018,2353,31
17/08/2018,2130,28.4
17/08/2018,2008,27.1
17/08/2018,1787,26
17/08/2018,1466,25.2
18/08/2018,1191,24.5
18/08/2018,969,23.9
18/08/2018,698,23.4
18/08/2018,483,23
18/08/2018,316,22.6
18/08/2018,262,22
18/08/2018,397,21.6
18/08/2018,475,21.7
18/08/2018,754,23.2
18/08/2018,771,25.3
18/08/2018,769,27
18/08/2018,857,28.4
18/08/2018,952,29.8
18/08/2018,1003,31.1
18/08/2018,1121,31
18/08/2018,1196,31.7
18/08/2018,1398,31.8
18/08/2018,1806,29.9
18/08/2018,1979,30.1
18/08/2018,2127,28.5
18/08/2018,1965,27.6
18/08/2018,1886,26.8
18/08/2018,1681,26.3
18/08/2018,1342,25.9
19/08/2018,1100,25.3
19/08/2018,844,25
19/08/2018,611,24.5
19/08/2018,425,24
19/08/2018,264,23.6
19/08/2018,223,23.4
19/08/2018,260,23.1
19/08/2018,392,23.3
19/08/2018,592,24.4
19/08/2018,645,26.3
19/08/2018,732,27.3
19/08/2018,795,28.4
19/08/2018,926,30.9
19/08/2018,943,32.4
19/08/2018,972,33.4
19/08/2018,1181,33.8
19/08/2018,1395,33.3
19/08/2018,1721,32.7
19/08/2018,1928,32.3
19/08/2018,2186,29.7
19/08/2018,2029,28.5
19/08/2018,1821,27.9
19/08/2018,1546,27.7
19/08/2018,1016,27.5
20/08/2018,818,27
20/08/2018,527,26.6
20/08/2018,352,26.3
20/08/2018,255,26.1
20/08/2018,193,26.2
20/08/2018,281,25.7
20/08/2018,675,25.3
20/08/2018,1285,25.4
20/08/2018,1912,26.6
20/08/2018,993,27.5
20/08/2018,719,29.3
20/08/2018,766,31.2
20/08/2018,808,31.7
20/08/2018,847,31.6
20/08/2018,816,32.1
20/08/2018,992,32.9
20/08/2018,1253,32.3
20/08/2018,1704,32.1
20/08/2018,2628,31.6
20/08/2018,2162,30.8
20/08/2018,1999,29.8
20/08/2018,1971,29.3
20/08/2018,1630,29
20/08/2018,1241,28.5
21/08/2018,898,28.3
